date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:12:29	54893/54893	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:29%20GMT	https://daddylive.fun/stream/stream-87.php	F:/sports/dady/daddylive.fun/stream/stream-87.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:30	54451/54451	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:30%20GMT	https://daddylive.fun/stream/stream-88.php	F:/sports/dady/daddylive.fun/stream/stream-88.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:30	54885/54885	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:31%20GMT	https://daddylive.fun/stream/stream-89.php	F:/sports/dady/daddylive.fun/stream/stream-89.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:31	54879/54879	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:32%20GMT	https://daddylive.fun/stream/stream-99.php	F:/sports/dady/daddylive.fun/stream/stream-99.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:31	54894/54894	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:32%20GMT	https://daddylive.fun/stream/stream-129.php	F:/sports/dady/daddylive.fun/stream/stream-129.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:31	54894/54894	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:32%20GMT	https://daddylive.fun/stream/stream-148.php	F:/sports/dady/daddylive.fun/stream/stream-148.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:31	54894/54894	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:32%20GMT	https://daddylive.fun/stream/stream-300.php	F:/sports/dady/daddylive.fun/stream/stream-300.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:32	54894/54894	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:32%20GMT	https://daddylive.fun/stream/stream-301.php	F:/sports/dady/daddylive.fun/stream/stream-301.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:32	54453/54453	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:33%20GMT	https://daddylive.fun/stream/stream-303.php	F:/sports/dady/daddylive.fun/stream/stream-303.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:33	54453/54453	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:34%20GMT	https://daddylive.fun/stream/stream-304.php	F:/sports/dady/daddylive.fun/stream/stream-304.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:33	54453/54453	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:34%20GMT	https://daddylive.fun/stream/stream-305.php	F:/sports/dady/daddylive.fun/stream/stream-305.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:34	54453/54453	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:35%20GMT	https://daddylive.fun/stream/stream-306.php	F:/sports/dady/daddylive.fun/stream/stream-306.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:35	54453/54453	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:35%20GMT	https://daddylive.fun/stream/stream-307.php	F:/sports/dady/daddylive.fun/stream/stream-307.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:35	54453/54453	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:36%20GMT	https://daddylive.fun/stream/stream-309.php	F:/sports/dady/daddylive.fun/stream/stream-309.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:35	54453/54453	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:36%20GMT	https://daddylive.fun/stream/stream-310.php	F:/sports/dady/daddylive.fun/stream/stream-310.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:36	54453/54453	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:37%20GMT	https://daddylive.fun/stream/stream-311.php	F:/sports/dady/daddylive.fun/stream/stream-311.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:36	54453/54453	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:37%20GMT	https://daddylive.fun/stream/stream-312.php	F:/sports/dady/daddylive.fun/stream/stream-312.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:36	54453/54453	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:37%20GMT	https://daddylive.fun/stream/stream-314.php	F:/sports/dady/daddylive.fun/stream/stream-314.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:37	54453/54453	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:37%20GMT	https://daddylive.fun/stream/stream-315.php	F:/sports/dady/daddylive.fun/stream/stream-315.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:37	54453/54453	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:38%20GMT	https://daddylive.fun/stream/stream-317.php	F:/sports/dady/daddylive.fun/stream/stream-317.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:37	54453/54453	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:38%20GMT	https://daddylive.fun/stream/stream-319.php	F:/sports/dady/daddylive.fun/stream/stream-319.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:38	54453/54453	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:38%20GMT	https://daddylive.fun/stream/stream-320.php	F:/sports/dady/daddylive.fun/stream/stream-320.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:38	54453/54453	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:39%20GMT	https://daddylive.fun/stream/stream-321.php	F:/sports/dady/daddylive.fun/stream/stream-321.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:38	54894/54894	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:39%20GMT	https://daddylive.fun/stream/stream-322.php	F:/sports/dady/daddylive.fun/stream/stream-322.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:40	54453/54453	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:41%20GMT	https://daddylive.fun/stream/stream-323.php	F:/sports/dady/daddylive.fun/stream/stream-323.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:40	54894/54894	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:41%20GMT	https://daddylive.fun/stream/stream-324.php	F:/sports/dady/daddylive.fun/stream/stream-324.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:41	54453/54453	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:42%20GMT	https://daddylive.fun/stream/stream-325.php	F:/sports/dady/daddylive.fun/stream/stream-325.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:41	54894/54894	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:42%20GMT	https://daddylive.fun/stream/stream-326.php	F:/sports/dady/daddylive.fun/stream/stream-326.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:42	54453/54453	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:43%20GMT	https://daddylive.fun/stream/stream-327.php	F:/sports/dady/daddylive.fun/stream/stream-327.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:42	54894/54894	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:43%20GMT	https://daddylive.fun/stream/stream-328.php	F:/sports/dady/daddylive.fun/stream/stream-328.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:42	54894/54894	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:43%20GMT	https://daddylive.fun/stream/stream-329.php	F:/sports/dady/daddylive.fun/stream/stream-329.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:43	54894/54894	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:44%20GMT	https://daddylive.fun/stream/stream-330.php	F:/sports/dady/daddylive.fun/stream/stream-330.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:43	54894/54894	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:44%20GMT	https://daddylive.fun/stream/stream-331.php	F:/sports/dady/daddylive.fun/stream/stream-331.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:44	54453/54453	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:45%20GMT	https://daddylive.fun/stream/stream-332.php	F:/sports/dady/daddylive.fun/stream/stream-332.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:44	54894/54894	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:45%20GMT	https://daddylive.fun/stream/stream-334.php	F:/sports/dady/daddylive.fun/stream/stream-334.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:44	54894/54894	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:45%20GMT	https://daddylive.fun/stream/stream-335.php	F:/sports/dady/daddylive.fun/stream/stream-335.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:45	54453/54453	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:46%20GMT	https://daddylive.fun/stream/stream-336.php	F:/sports/dady/daddylive.fun/stream/stream-336.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:45	54894/54894	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:46%20GMT	https://daddylive.fun/stream/stream-337.php	F:/sports/dady/daddylive.fun/stream/stream-337.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:45	54453/54453	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:46%20GMT	https://daddylive.fun/stream/stream-339.php	F:/sports/dady/daddylive.fun/stream/stream-339.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:46	54894/54894	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:47%20GMT	https://daddylive.fun/stream/stream-340.php	F:/sports/dady/daddylive.fun/stream/stream-340.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:46	54453/54453	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:47%20GMT	https://daddylive.fun/stream/stream-341.php	F:/sports/dady/daddylive.fun/stream/stream-341.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:46	54894/54894	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:47%20GMT	https://daddylive.fun/stream/stream-342.php	F:/sports/dady/daddylive.fun/stream/stream-342.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:46	54453/54453	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:47%20GMT	https://daddylive.fun/stream/stream-345.php	F:/sports/dady/daddylive.fun/stream/stream-345.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:47	54894/54894	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:48%20GMT	https://daddylive.fun/stream/stream-347.php	F:/sports/dady/daddylive.fun/stream/stream-347.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:47	54453/54453	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:48%20GMT	https://daddylive.fun/stream/stream-348.php	F:/sports/dady/daddylive.fun/stream/stream-348.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:47	54453/54453	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:48%20GMT	https://daddylive.fun/stream/stream-349.php	F:/sports/dady/daddylive.fun/stream/stream-349.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:48	54453/54453	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:49%20GMT	https://daddylive.fun/stream/stream-350.php	F:/sports/dady/daddylive.fun/stream/stream-350.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:48	54453/54453	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:49%20GMT	https://daddylive.fun/stream/stream-351.php	F:/sports/dady/daddylive.fun/stream/stream-351.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:48	54453/54453	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:49%20GMT	https://daddylive.fun/stream/stream-352.php	F:/sports/dady/daddylive.fun/stream/stream-352.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:49	54453/54453	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:50%20GMT	https://daddylive.fun/stream/stream-353.php	F:/sports/dady/daddylive.fun/stream/stream-353.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:49	54894/54894	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:50%20GMT	https://daddylive.fun/stream/stream-354.php	F:/sports/dady/daddylive.fun/stream/stream-354.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:50	54453/54453	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:51%20GMT	https://daddylive.fun/stream/stream-355.php	F:/sports/dady/daddylive.fun/stream/stream-355.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:50	54894/54894	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:51%20GMT	https://daddylive.fun/stream/stream-356.php	F:/sports/dady/daddylive.fun/stream/stream-356.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:50	54453/54453	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:51%20GMT	https://daddylive.fun/stream/stream-357.php	F:/sports/dady/daddylive.fun/stream/stream-357.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:51	54894/54894	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:51%20GMT	https://daddylive.fun/stream/stream-359.php	F:/sports/dady/daddylive.fun/stream/stream-359.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:51	54453/54453	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:52%20GMT	https://daddylive.fun/stream/stream-360.php	F:/sports/dady/daddylive.fun/stream/stream-360.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:51	54894/54894	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:52%20GMT	https://daddylive.fun/stream/stream-361.php	F:/sports/dady/daddylive.fun/stream/stream-361.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:51	54453/54453	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:52%20GMT	https://daddylive.fun/stream/stream-362.php	F:/sports/dady/daddylive.fun/stream/stream-362.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:52	54894/54894	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:53%20GMT	https://daddylive.fun/stream/stream-363.php	F:/sports/dady/daddylive.fun/stream/stream-363.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:52	54453/54453	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:53%20GMT	https://daddylive.fun/stream/stream-364.php	F:/sports/dady/daddylive.fun/stream/stream-364.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:53	54894/54894	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:54%20GMT	https://daddylive.fun/stream/stream-365.php	F:/sports/dady/daddylive.fun/stream/stream-365.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:53	54453/54453	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:54%20GMT	https://daddylive.fun/stream/stream-366.php	F:/sports/dady/daddylive.fun/stream/stream-366.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:53	54894/54894	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:54%20GMT	https://daddylive.fun/stream/stream-367.php	F:/sports/dady/daddylive.fun/stream/stream-367.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:54	54453/54453	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:55%20GMT	https://daddylive.fun/stream/stream-371.php	F:/sports/dady/daddylive.fun/stream/stream-371.html	(from https://daddylive.fun/24-hours-channels.php)
15:12:56	4236/4236	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:42:57%20GMT	https://daddylive.fun/cdn-cgi/l/email-protection	F:/sports/dady/daddylive.fun/cdn-cgi/l/email-protection.html	(from https://daddylive.fun/contact-us.php)
15:12:56	153484/153484	---M--	200	added ('OK')	image/png	etag:%2290cafb2256918e535d51284c46bbb637%22	https://i.imgur.com/OJvZmwG.png	F:/sports/dady/i.imgur.com/OJvZmwG.png	(from https://daddylive.fun/contact-us.php)
15:12:58	1239/1239	---MCZ	200	added ('OK')	application/javascript	etag:W/%22620d0038-4d7%22	https://daddylive.fun/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	F:/sports/dady/daddylive.fun/cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js	(from https://daddylive.fun/contact-us.php)
15:12:58	11440/11440	---M-Z	200	added ('OK')	text/javascript	etag:%22-375139978%22	http://s10.histats.com/js15_as.js	F:/sports/dady/s10.histats.com/js15_as.js	(from https://daddylive.fun/embed-for-webmasters.php)
15:13:00	43/43	---M--	200	added ('OK')	image/gif	date:Fri,%2025%20Feb%202022%2009:43:01%20GMT	http://sstatic1.histats.com/0.gif?2162676&101	F:/sports/dady/sstatic1.histats.com/0a2b3.gif	(from https://daddylive.fun/embed-for-webmasters.php)
15:13:00	1224/1224	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Feb%202022%2009:43:01%20GMT	https://daddylive.fun/script/compatibility.js	F:/sports/dady/daddylive.fun/script/compatibility.js	(from https://daddylive.fun/embed-for-webmasters.php)
15:13:01	1665/1665	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Feb%202022%2009:43:02%20GMT	https://daddylive.fun/GET	F:/sports/dady/daddylive.fun/GET	(from https://daddylive.fun/embed-for-webmasters.php)
15:13:01	1224/1224	---MCZ	404	error ('Not%20Found')	text/html	date:Fri,%2025%20Feb%202022%2009:43:02%20GMT	https://daddylive.fun/favicon.ico	F:/sports/dady/daddylive.fun/favicon.ico	(from https://daddylive.fun/embed-for-webmasters.php)
15:13:01	1609/1609	---MCZ	200	added ('OK')	text/css	date:Mon,%2004%20Nov%202019%2020:01:11%20GMT	https://daddylive.fun/screen.css	F:/sports/dady/daddylive.fun/screen.css	(from https://daddylive.fun/embed-for-webmasters.php)
15:13:02	50990/50990	---M--	200	added ('OK')	image/jpeg	date:Mon,%2004%20Nov%202019%2020:01:11%20GMT	https://daddylive.fun/big-daddy-logo.jpg	F:/sports/dady/daddylive.fun/big-daddy-logo.jpg	(from https://daddylive.fun/embed-for-webmasters.php)
15:13:02	54189/54189	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:03%20GMT	https://daddylive.fun/channels/stream-31.php	F:/sports/dady/daddylive.fun/channels/stream-31.html	(from https://daddylive.fun/embed-for-webmasters.php)
15:13:03	54189/54189	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:04%20GMT	https://daddylive.fun/channels/stream-32.php	F:/sports/dady/daddylive.fun/channels/stream-32.html	(from https://daddylive.fun/embed-for-webmasters.php)
15:13:03	54189/54189	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:04%20GMT	https://daddylive.fun/channels/stream-33.php	F:/sports/dady/daddylive.fun/channels/stream-33.html	(from https://daddylive.fun/embed-for-webmasters.php)
15:13:03	54195/54195	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:04%20GMT	https://daddylive.fun/channels/stream-34.php	F:/sports/dady/daddylive.fun/channels/stream-34.html	(from https://daddylive.fun/embed-for-webmasters.php)
15:13:04	54207/54207	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:05%20GMT	https://daddylive.fun/channels/stream-35.php	F:/sports/dady/daddylive.fun/channels/stream-35.html	(from https://daddylive.fun/embed-for-webmasters.php)
15:13:04	54201/54201	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:05%20GMT	https://daddylive.fun/channels/stream-36.php	F:/sports/dady/daddylive.fun/channels/stream-36.html	(from https://daddylive.fun/embed-for-webmasters.php)
15:13:05	54204/54204	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:06%20GMT	https://daddylive.fun/channels/stream-37.php	F:/sports/dady/daddylive.fun/channels/stream-37.html	(from https://daddylive.fun/embed-for-webmasters.php)
15:13:05	54211/54211	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:06%20GMT	https://daddylive.fun/channels/stream-38.php	F:/sports/dady/daddylive.fun/channels/stream-38.html	(from https://daddylive.fun/embed-for-webmasters.php)
15:13:05	54195/54195	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:06%20GMT	https://daddylive.fun/channels/stream-39.php	F:/sports/dady/daddylive.fun/channels/stream-39.html	(from https://daddylive.fun/embed-for-webmasters.php)
15:13:06	54191/54191	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:07%20GMT	https://daddylive.fun/channels/stream-40.php	F:/sports/dady/daddylive.fun/channels/stream-40.html	(from https://daddylive.fun/embed-for-webmasters.php)
15:13:06	54191/54191	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:07%20GMT	https://daddylive.fun/channels/stream-41.php	F:/sports/dady/daddylive.fun/channels/stream-41.html	(from https://daddylive.fun/embed-for-webmasters.php)
15:13:06	54191/54191	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:07%20GMT	https://daddylive.fun/channels/stream-42.php	F:/sports/dady/daddylive.fun/channels/stream-42.html	(from https://daddylive.fun/embed-for-webmasters.php)
15:13:07	54215/54215	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:07%20GMT	https://daddylive.fun/channels/stream-43.php	F:/sports/dady/daddylive.fun/channels/stream-43.html	(from https://daddylive.fun/embed-for-webmasters.php)
15:13:07	54179/54179	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:08%20GMT	https://daddylive.fun/channels/stream-44.php	F:/sports/dady/daddylive.fun/channels/stream-44.html	(from https://daddylive.fun/embed-for-webmasters.php)
15:13:07	54183/54183	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:08%20GMT	https://daddylive.fun/channels/stream-45.php	F:/sports/dady/daddylive.fun/channels/stream-45.html	(from https://daddylive.fun/embed-for-webmasters.php)
15:13:08	54213/54213	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:08%20GMT	https://daddylive.fun/channels/stream-46.php	F:/sports/dady/daddylive.fun/channels/stream-46.html	(from https://daddylive.fun/embed-for-webmasters.php)
15:13:08	54201/54201	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:09%20GMT	https://daddylive.fun/channels/stream-47.php	F:/sports/dady/daddylive.fun/channels/stream-47.html	(from https://daddylive.fun/embed-for-webmasters.php)
15:13:09	53760/53760	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:09%20GMT	https://daddylive.fun/channels/stream-48.php	F:/sports/dady/daddylive.fun/channels/stream-48.html	(from https://daddylive.fun/embed-for-webmasters.php)
15:13:09	54214/54214	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:09%20GMT	https://daddylive.fun/channels/stream-50.php	F:/sports/dady/daddylive.fun/channels/stream-50.html	(from https://daddylive.fun/embed-for-webmasters.php)
15:13:10	53758/53758	---MCZ	200	added ('OK')	text/html	date:Fri,%2025%20Feb%202022%2009:43:10%20GMT	https://daddylive.fun/channels/stream-49.php	F:/sports/dady/daddylive.fun/channels/stream-49.html	(from https://daddylive.fun/embed-for-webmasters.php)
15:13:10	11025/11025	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2025%20Feb%202022%2009:43:11%20GMT	https://kit.fontawesome.com/a076d05399.js	F:/sports/dady/kit.fontawesome.com/a076d05399.js	(from https://daddylive.fun/ipl-schedule.php)
15:13:11	29062/29062	---MCZ	200	added ('OK')	text/css	date:Fri,%2024%20Jul%202020%2023:32:07%20GMT	https://daddylive.fun/css/font-awesome-4.6.3/css/font-awesome.min.css	F:/sports/dady/daddylive.fun/css/font-awesome-4.6.3/css/font-awesome.min.css	(from https://daddylive.fun/ipl-schedule.php)
15:13:11	24333/24333	---MCZ	200	added ('OK')	application/javascript	etag:W/%226ce6ae7c00633cf443fc56cd6890d5cb%22	https://cdn.footystats.org/embeds/standings.js	F:/sports/dady/cdn.footystats.org/embeds/standings.js	(from https://daddylive.fun/ipl-schedule.php)
15:13:12	188187/188187	---MCZ	200	added ('OK')	text/javascript	etag:W/%222df1b-sQ5Sn/JpfKxrQLYebTQ3d0yXV0s%22	https://platform-api.sharethis.com/js/sharethis.js	F:/sports/dady/platform-api.sharethis.com/js/sharethis.js	(from https://daddylive.fun/stream/stream-60.php)
15:13:15	25170/25170	---MCZ	200	added ('OK')	text/javascript	etag:W/%2252355fb1698469eed7632a46e8a4f23a%22	http://cdnquality.com/script/su.js	F:/sports/dady/cdnquality.com/script/su.js	(from https://daddylive.fun/stream/stream-60.php)
15:13:17	97557/97557	---MCZ	200	added ('OK')	text/css	date:Tue,%2007%20Dec%202021%2023:40:33%20GMT	https://daddylive.fun/stream/stylesheet.css	F:/sports/dady/daddylive.fun/stream/stylesheet.css	(from https://daddylive.fun/stream/stream-60.php)
15:13:17	59513/59513	---MCZ	200	added ('OK')	application/javascript	date:Fri,%2025%20Feb%202022%2009:43:16%20GMT	http://pl16164575.trustedcpmrevenue.com/dd/d4/30/ddd430767cdbddd8ac0726a842abd6c0.js	F:/sports/dady/pl16164575.trustedcpmrevenue.com/dd/d4/30/ddd430767cdbddd8ac0726a842abd6c0.js	(from https://daddylive.fun/stream/stream-60.php)
15:13:18	250/250	---MCZ	200	added ('OK')	text/css	date:Tue,%2007%20Dec%202021%2023:40:32%20GMT	https://daddylive.fun/stream/css/custom.css	F:/sports/dady/daddylive.fun/stream/css/custom.css	(from https://daddylive.fun/stream/stream-60.php)
15:13:18	115125/115125	---M--	200	added ('OK')	text/javascript	etag:%221586103353%22	https://img.leadzutw.com/ads/lz_loader.js?ver=1.4	F:/sports/dady/img.leadzutw.com/ads/lz_loaderad05.js	(from https://daddylive.fun/stream/stream-60.php)
15:13:18	29062/29062	---MCZ	200	added ('OK')	text/css	date:Tue,%2007%20Dec%202021%2023:40:32%20GMT	https://daddylive.fun/stream/css/font-awesome-4.6.3/css/font-awesome.min.css	F:/sports/dady/daddylive.fun/stream/css/font-awesome-4.6.3/css/font-awesome.min.css	(from https://daddylive.fun/stream/stream-60.php)
